0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.0624,0.448,15,5850,2400,23,817.2583971,110.5495954,108.3720641,106.2831286,104.3157566,102.437052,100.6249448,98.84800542,97.06455481,95.46017221,93.89711497,92.36338238,90.84533439,89.32808037,87.79586523,86.23124662,84.61418133,83.33425919,82.06954706,80.81557133,79.56758411,78.32153413,77.07329771,75.81837402,74.55258848,73.27176082,71.98109711,70.67435101,69.3496089,68.00503811,66.62430303,65.20654532,63.74766284,62.24514402,60.70257333,59.11912893,57.48874672,55.81261462,54.09134598,52.32721716,50.52336062,48.68445638,46.82884133,44.94904968,43.05116616,41.14190012,39.22835623,37.31835467,35.41954956,33.53981084,31.68676741,29.86790191,28.09000813,26.35959972,24.68262777,23.06412323,21.5083685,20.01873217,18.59788105,17.24762866,15.96872639,8.764182897,8.673312129,8.585549301,8.500293957,8.415437786,8.3297847,8.2413313,8.146969971,8.062931328,7.978033959,7.891595907,7.802739165,7.710528473,7.613592544,7.510617352,7.399931988,7.316528992,7.232156481,7.146567393,7.059472631,6.970611489,6.879701646,6.786429436,6.690491321,6.591580291,6.490534221,6.386779518,6.280203137,6.170798578,6.056682167,5.937793661,5.8137298,5.684279312,5.549931412,5.410657964,5.265759733,5.115362345,4.959559692,4.798613673,4.632876508,4.4628573,4.290377301,4.114797495,3.936780651,3.757034798,3.576366424,3.395584826,3.215510104,3.036979979,2.860805061,2.68777791,2.518617766,2.354014558,2.194583162,2.040851036,1.893267081,1.752183973,1.617861633,1.490486067,1.370145034,34.39067874,33.23411491,32.18335441,31.2121579,30.30505413,29.45147794,28.63884975,27.85214818,27.14208032,26.4660197,25.81877442,25.19553912,24.58892847,23.99541065,23.40867309,22.82281175,22.34025912,21.87282792,21.41871793,20.97605124,20.54313769,20.11844656,19.70041104,19.28753324,18.87841096,18.47366294,18.07309604,17.67529453,17.27969626,16.88289923,16.48243764,16.07718184,15.66633902,15.25038382,14.82969077,14.40293332,13.96937461,13.52899156,13.08218342,12.6295113,12.17188004,11.71339586,11.25203625,10.78898193,10.32553852,9.863087358,9.40320273,8.94739343,8.497219374,8.054193498,7.619806666,7.195395734,6.782269578,6.381628378,5.994475211,5.621655058,5.263834496,4.92157113,4.595206744,4.284893364
0.0502,0.433,15,6120,3100,20,812.6192349,113.5723829,110.5538987,107.7947257,105.2523929,102.8745199,100.6286812,98.47543448,96.36933099,94.48897368,92.69104089,90.96005698,89.27726584,87.62574922,85.98773736,84.34233312,82.66958308,81.3444505,80.04985902,78.78053552,77.53010382,76.29314459,75.06340478,73.85101236,72.63946992,71.43722409,70.2247231,68.99097404,67.73244068,66.44521705,65.12590584,63.78300283,62.40391807,60.98340333,59.51936219,58.01067948,56.45712214,54.85976059,53.21845091,51.53496613,49.81194534,48.05357931,46.27738156,44.47546927,42.65330978,40.81689966,38.97319315,37.12928053,35.29242235,33.47009829,31.66962016,29.89813075,28.16273928,26.46964304,24.82478925,23.23300187,21.69963822,20.23152375,18.82700627,17.48828235,16.21688447,5.754270082,5.691483828,5.634353755,5.578823335,5.52288819,5.465860032,5.406667657,5.343446121,5.287029303,5.230108236,5.17232279,5.113109243,5.051845619,4.987771888,4.920019635,4.847437637,4.793097519,4.738323372,4.682974211,4.626844223,4.569740277,4.511418434,4.453007429,4.39334662,4.333348376,4.271581227,4.207211789,4.140066621,4.069892095,3.996515759,3.920746219,3.841617971,3.758775229,3.672108577,3.581577405,3.48720464,3.389098225,3.287300815,3.18198121,3.073368836,2.961803507,2.84850164,2.73302087,2.615786631,2.497295544,2.378062176,2.258628739,2.139545182,2.021371736,1.904654604,1.789926405,1.677694593,1.568405034,1.462480594,1.36027526,1.262138462,1.168607631,1.079520463,0.99494317,0.914980882,36.92211669,34.97966255,33.52344808,32.22754278,31.04895042,29.96753615,28.96302187,28.01559969,27.17191704,26.3850906,25.64681511,24.94880938,24.28337524,23.64418528,23.02265225,22.41200852,21.91106753,21.43180382,20.97163782,20.52800753,20.09850413,19.68081155,19.27603599,18.88240491,18.49882671,18.12271701,17.74931727,17.37506891,17.00004904,16.6227805,16.24461045,15.86423062,15.47888541,15.087649,14.69002926,14.28580727,13.87507269,13.45759118,13.03357088,12.60341359,12.16787103,11.73081083,11.29006653,10.84663007,10.40160188,9.956324133,9.512152544,9.070487457,8.632789249,8.200491274,7.774988146,7.357726131,6.949988497,6.552979334,6.167679237,5.79517254,5.436582871,5.092146095,4.762145598,4.446964497
0.0389,0.44,12,5740,2900,45,817.2751478,182.2039387,176.1281076,170.4286957,165.1190259,160.125185,155.39721,150.8706459,146.4727441,142.4754883,138.6546548,135.0233523,131.6617583,128.4305519,125.3483191,122.2731732,119.2211775,116.7139681,114.2625583,111.8835366,109.5689097,107.285811,105.0295868,102.8200463,100.6289671,98.44418839,96.26064002,94.07448721,91.90007108,89.71286396,87.50801916,85.28192082,83.03157864,80.76093129,78.4672989,76.14323947,73.78852934,71.40320397,68.98918406,66.5499901,64.09094288,61.61663255,59.12754767,56.6297886,54.13085063,51.63778577,49.1682914,46.72518964,44.31219893,41.93738683,39.6092508,37.33621128,35.12282646,32.97616363,30.90252242,28.90674072,26.99323618,25.15165977,23.36346975,21.65995507,20.03950389,11.61067671,11.42265793,11.23775707,11.05465504,10.87130834,10.68655259,10.49870641,10.30400885,10.12401058,9.944435139,9.769162174,9.608203737,9.449672223,9.296691247,9.136676841,8.971859906,8.843844248,8.714787013,8.586218551,8.458307764,8.328269194,8.195740433,8.062997325,7.92784746,7.789247479,7.647054859,7.500797543,7.352170516,7.199185638,7.041424256,6.878675233,6.710791002,6.538204136,6.36090635,6.178303843,5.990458221,5.79754117,5.599796229,5.39763045,5.191638431,4.982443708,4.770295022,4.555867454,4.339978051,4.123437403,3.908033323,3.694178717,3.482371438,3.273498661,3.068459589,2.868164583,2.673507702,2.48507298,2.303381706,2.128978883,1.962229039,1.805634266,1.66270942,1.528815257,1.404286862,55.64156478,52.5374535,49.76978432,47.27229703,44.99744353,42.91311051,40.9840915,39.18187838,37.56548613,36.06449562,34.67437245,33.40432278,32.23962841,31.15542269,30.12437402,29.12808398,28.29428055,27.49548325,26.73467406,26.01093505,25.31124946,24.63501993,23.9830132,23.35208826,22.73782871,22.13259475,21.54004532,20.96035604,20.39076628,19.82743888,19.269086,18.71467608,18.1645394,17.61839959,17.07453069,16.53178618,15.99099324,15.4486235,14.9085841,14.37034289,13.83446281,13.30094737,12.77006966,12.24283186,11.72016536,11.2050223,10.69748856,10.19783344,9.707186452,9.226782831,8.757798505,8.299796927,7.854147691,7.422217356,7.004528147,6.602107258,6.199922683,5.783768368,5.36937519,4.967572753
0.0367,0.466,14,6390,3000,22,817.7639167,89.81742387,86.70628306,84.18777399,81.99490986,79.97718346,78.08838567,76.29334817,74.54822312,72.98698467,71.5001935,70.07413687,68.69669918,67.35155176,66.02725589,64.70473357,63.36931734,62.30637854,61.27162668,60.26098686,59.26858667,58.29065564,57.32140301,56.37031434,55.42022395,54.4812096,53.53452698,52.57395385,51.59595142,50.59829763,49.5781513,48.54277469,47.48024336,46.38795157,45.26419273,44.10804393,42.9191034,41.69819383,40.44556801,39.16226187,37.85021945,36.51380206,35.16367118,33.79494737,32.41165945,31.01849301,29.62042842,28.22275377,26.83090063,25.45049719,24.08694269,22.74550331,21.43134955,20.14928954,18.9036327,17.6985417,16.53973326,15.42766392,14.3632051,13.35029078,12.39760091,11.22053376,10.94495568,10.73776245,10.5516418,10.37865494,10.21452874,10.05407172,9.891735176,9.746538895,9.604493432,9.464218717,9.324880067,9.184777887,9.04257964,8.896113736,8.743576149,8.625936096,8.509314901,8.393305384,8.277397131,8.161203962,8.044138156,7.928365886,7.81097988,7.694178271,7.574759398,7.451707743,7.324591108,7.193081311,7.056812914,6.917276096,6.772384232,6.621779722,6.465254868,6.302718853,6.134160125,5.95975459,5.779603692,5.593934804,5.403110956,5.207878496,5.00992288,4.808595746,4.604621247,4.398785172,4.191935772,3.984953301,3.778742048,3.57423324,3.372323005,3.173863699,2.979681126,2.790536686,2.607128388,2.430101679,2.260410895,2.098078756,1.943180828,1.796330273,1.658892011,30.45772585,28.25708272,26.80601604,25.63863433,24.61542822,23.68992344,22.8397236,22.04638234,21.33880845,20.68209025,20.06931281,19.49102723,18.94332391,18.41974345,17.91399109,17.42022887,17.01454428,16.62602407,16.25495903,15.89820198,15.55384369,15.21997482,14.89752769,14.58455796,14.28019542,13.98222653,13.68651673,13.39148493,13.09621981,12.79990882,12.50372191,12.20633482,11.90553724,11.60081338,11.29171669,10.97800659,10.65975475,10.33686816,10.00940998,9.677675558,9.342505218,9.006181612,8.667289771,8.326582357,7.984944826,7.6432773,7.302579579,6.963909809,6.628358489,6.296977086,5.970808842,5.650885826,5.338205233,5.033652222,4.738052264,4.452432541,4.177136134,3.912399886,3.659165923,3.418733687
0.0412,0.46,12,6320,2400,28,821.3032935,104.7313914,101.4150387,98.62967556,96.13424781,93.81975486,91.63546292,89.54074625,87.49311366,85.65788058,83.90464392,82.2154248,80.57377862,78.96346041,77.36798307,75.76822784,74.14519339,72.84108858,71.56595629,70.31501749,69.0831016,67.86419459,66.6748424,65.49539473,64.33416319,63.16434038,61.98202866,60.7842204,59.58404561,58.36068846,57.1109098,55.8330576,54.52553909,53.18727232,51.81609429,50.41707798,48.98540125,47.51946005,46.0205154,44.49074714,42.93206659,41.3480252,39.75257737,38.14283769,36.52182491,34.8949421,33.2680416,31.64726581,30.03857311,28.44839992,26.88288319,25.3480996,23.84945339,22.39200675,20.98024513,19.61832014,18.30965554,17.05689312,15.86172032,14.72497908,13.65197894,11.27955132,11.0386702,10.85175349,10.68217258,10.51957982,10.36204401,10.20590326,10.04632801,9.903251932,9.762338604,9.622265118,9.481869814,9.339730782,9.194340976,9.04374966,8.885965799,8.763386535,8.641125968,8.518874544,8.396212574,8.272640983,8.151261733,8.02928781,7.908372409,7.784395907,7.656931788,7.5255897,7.39272823,7.255115868,7.112344708,6.964231123,6.810604316,6.651331945,6.486189835,6.316067382,6.140291233,5.958601285,5.771221481,5.578502697,5.380783676,5.178604646,4.973911329,4.766429453,4.556667302,4.34544323,4.133635917,3.922157678,3.711948599,3.50394201,3.299047581,3.0981565,2.902062284,2.711504459,2.527138719,2.349560063,2.179254873,2.016598086,1.861914342,1.715407554,1.577665369,35.13476588,32.80053531,31.2324602,29.92690131,28.76180822,27.6982017,26.71199617,25.78285326,24.95353961,24.18051542,23.45514868,22.76902238,22.11508214,21.48653989,20.87741937,20.27937711,19.78200167,19.30648332,18.84942972,18.40868042,17.98181971,17.57126488,17.17550352,16.79272707,16.4187868,16.04854132,15.68093561,15.31806958,14.95794971,14.59692664,14.23486876,13.8695749,13.50229764,13.13183561,12.75894579,12.38327983,12.00381084,11.62038344,11.23330458,10.84279149,10.44946717,10.0563754,9.662550015,9.268403812,8.874926982,8.483216479,8.094408621,7.709571798,7.329924457,6.956614045,6.59079539,6.233515774,5.885716442,5.54823992,5.221895189,4.907334483,4.605081612,4.315172588,4.037310326,3.773278635
0.0456,0.459,14,5860,2900,33,814.023894,133.616659,130.1815774,126.8870982,123.7772039,120.8211757,117.9750373,115.2003465,112.4490593,109.9346883,107.4969746,105.1220738,102.7949998,100.4998239,98.21943211,95.93328388,93.64049176,91.80440119,90.03929634,88.30099476,86.63151599,84.97655046,83.3306398,81.69830409,80.08917754,78.47444423,76.8501859,75.21254081,73.57252901,71.91865129,70.24098872,68.53630317,66.80318004,65.03996317,63.24898608,61.4335869,59.58752031,57.70900754,55.79943028,53.8611846,51.89763615,49.91237063,47.90969953,45.89774344,43.89092398,41.88797807,39.89223666,37.91065168,35.95046819,34.01886296,32.12282211,30.26902353,28.46376095,26.71276761,25.01998,23.3900382,21.8273169,20.33416572,18.9123485,17.54059817,16.24206359,14.16367125,13.951718,13.74514683,13.54374069,13.34184917,13.13928251,12.93427009,12.72203293,12.52772525,12.33362801,12.1385857,11.94155467,11.74109583,11.53554571,11.32286499,11.10415513,10.93792362,10.77744273,10.61605221,10.46061391,10.30333698,10.14344286,9.981929046,9.820659922,9.655399241,9.485679675,9.311099388,9.133469764,8.951315556,8.763170688,8.56871845,8.367775865,8.160151331,7.946282645,7.726876562,7.501000308,7.268485804,7.029596985,6.784752215,6.534526572,6.279508745,6.020417378,5.758504701,5.49591064,5.232583977,4.969111292,4.706585839,4.446136438,4.188893008,3.935967708,3.688396548,3.447154632,3.213131932,2.987284642,2.770252362,2.562453327,2.364363307,2.176304707,2.002641211,1.8398166,41.63590024,39.83412476,38.1987472,36.69122681,35.29302667,33.98383655,32.74595456,31.56164253,30.48752653,29.46954053,28.50459537,27.58434779,26.70218467,25.85155676,25.02552856,24.22285479,23.5570477,22.93486347,22.33956436,21.77540402,21.2323793,20.70452647,20.19038474,19.69219913,19.20566644,18.72587382,18.2515493,17.78424901,17.32317317,16.86504574,16.40895634,15.95126037,15.49451189,15.03788463,14.58195787,14.12601339,13.66852319,13.20950955,12.74922992,12.28814845,11.82674967,11.36566769,10.9062388,10.4513655,10.00047322,9.55371995,9.112221319,8.677160054,8.249704848,7.830993623,7.422113324,7.024085872,6.637838371,6.262983768,5.900471996,5.551539849,5.216541083,4.894282984,4.56121372,4.23061732
0.055,0.425,14,5160,3100,25,815.1152281,116.0213818,113.2055612,110.553465,108.090119,105.7674362,103.5575613,101.4251005,99.32248733,97.43503323,95.61577869,93.88163805,92.24490808,90.64671516,89.07689105,87.483632,85.83439758,84.55450325,83.28732288,82.02576647,80.76546831,79.52221017,78.27175981,77.0091914,75.73103505,74.43699232,73.12897239,71.79405296,70.42918928,69.030938,67.59640551,66.12312895,64.61509997,63.06497803,61.47061166,59.83131592,58.14767219,56.42086814,54.65288715,52.84445824,50.99981367,49.12471967,47.22156942,45.29553579,43.35325597,41.41470438,39.47449516,37.5399476,35.61861754,33.71819575,31.84637396,30.01052866,28.21749948,26.4736829,24.78472547,23.15557504,21.59045312,20.09262057,18.66458349,17.30801344,16.02339099,4.466683431,4.425846963,4.387420939,4.349016819,4.309622251,4.268840372,4.225864738,4.179228766,4.137509383,4.094823603,4.05304289,4.013823146,3.97410965,3.933769626,3.890184867,3.841683069,3.808572106,3.774411491,3.738778337,3.701586793,3.663921491,3.624503783,3.583086364,3.539523387,3.493855393,3.446319618,3.396216814,3.343386842,3.287673507,3.228956446,3.167124819,3.102436953,3.034533091,2.963295959,2.888711208,2.810843252,2.729777064,2.645641268,2.558524804,2.468684769,2.376489273,2.282122678,2.185902824,2.088241586,1.990254361,1.891727064,1.793114149,1.694887275,1.597524619,1.501482538,1.407208442,1.315115797,1.225587334,1.13896064,1.055527312,0.975534039,0.899171021,0.826581825,0.757860117,0.693119119,31.93910394,30.61046649,29.42192806,28.34487027,27.35658648,26.44194327,25.58649279,24.77388065,24.04604338,23.36217007,22.72291188,22.13114264,21.5782264,21.05141596,20.53938098,20.02880357,19.61374212,19.21394869,18.82459243,18.44312598,18.07210112,17.70915999,17.34994881,16.99328546,16.63885734,16.2871913,15.93635084,15.58418579,15.22987971,14.872661,14.51191868,14.14829243,13.78105807,13.40894545,13.03157799,12.64896246,12.26122987,11.86865831,11.47123278,11.06964492,10.66496275,10.25766177,9.8482887,9.438133878,9.030407336,8.624323315,8.220914228,7.821445086,7.427209412,7.039512898,6.659607604,6.288654754,5.927747178,5.577848304,5.239805093,4.914343701,4.602021567,4.303268953,4.018372798,3.747021581
0.0452,0.449,16,6120,2200,24,822.6348834,125.9674298,122.5777237,119.4764514,116.6115672,113.9305813,111.3985705,108.9695349,106.5915254,104.459372,102.4151424,100.441907,98.51865136,96.62766086,94.7485799,92.8600628,90.94010316,89.39730217,87.88734838,86.40350625,84.93955292,83.49508585,82.07558765,80.66834067,79.28037897,77.87981845,76.46292584,75.02489,73.58272347,72.11017795,70.60359446,69.06021647,67.48036397,65.85967464,64.19640913,62.4980895,60.7566019,58.97183635,57.14387455,55.2748355,53.36786705,51.42690685,49.46464307,47.48662758,45.49216187,43.48780781,41.48073919,39.47858925,37.48912406,35.51995819,33.57902574,31.67377946,29.81140104,27.99846637,26.24071133,24.54324344,22.91056214,21.34623071,19.85323003,18.43222622,17.08511731,10.24180215,10.09316476,9.956706743,9.826326449,9.698746258,9.57235646,9.444795729,9.312507228,9.193831095,9.075853516,8.95776638,8.838395963,8.716605435,8.590950875,8.45989192,8.321484523,8.214618493,8.107613394,8.000119637,7.891771221,7.78297171,7.674865107,7.566097309,7.457943542,7.346598787,7.231753234,7.112964725,6.992528915,6.867341261,6.737031762,6.60134938,6.460372686,6.313665433,6.161102498,6.003695772,5.840518524,5.671528013,5.496793509,5.316593426,5.131317359,4.941447422,4.748369751,4.552746768,4.354614039,4.154747425,3.953991665,3.753233246,3.553358591,3.355288469,3.159905636,2.968065802,2.780585113,2.598207059,2.421576996,2.251270524,2.087774189,1.931476929,1.782695996,1.641756699,1.508609858,40.95171753,38.77435843,37.14658792,35.695264,34.37292975,33.15924748,32.03106955,30.96572441,30.01379618,29.12348036,28.28568359,27.49131238,26.73214513,26.00136096,25.28944723,24.58922295,24.00840951,23.4512754,22.91507311,22.39702488,21.8965933,21.41236436,20.9448388,20.49228102,20.04926989,19.61006558,19.17326585,18.74154318,18.31231857,17.88121982,17.44792796,17.01052648,16.56967882,16.12421165,15.67523285,15.22216416,14.76384296,14.29989197,13.83058544,13.35642398,12.87808586,12.39824139,11.9178702,11.43650039,10.95532825,10.475675,9.998966295,9.52665085,9.060138569,8.600950381,8.150491273,7.710125875,7.281109427,6.864554928,6.461420524,6.07258737,5.698745773,5.340430125,4.996786135,4.668751124
0.0492,0.442,14,6110,2000,46,818.1259518,221.5088348,210.3918947,200.371535,191.3150427,183.0481625,175.4383305,168.3734423,161.8582684,156.3303595,151.2342214,146.4973165,142.0498676,137.8304387,133.7426634,129.832327,125.9749668,122.7195053,119.6365586,116.658571,113.7729204,110.9910262,108.2916514,105.6540659,103.06932,100.5346776,98.05326428,95.59912821,93.1673209,90.75138227,88.35414263,85.96858482,83.58302466,81.19439457,78.79874548,76.39414614,73.98560555,71.56700462,69.13617815,66.69385371,64.24173009,61.78241833,59.31864488,56.85871019,54.40607093,51.96466599,49.54116553,47.14154746,44.77331224,42.45227792,40.17900287,37.95668238,35.77425031,33.62586264,31.51652987,29.48362241,27.53299671,25.65975068,23.86833537,22.1684164,20.55581561,15.02709801,14.65120384,14.28225217,13.91934517,13.56109538,13.20742853,12.85660881,12.51989313,12.24516986,11.9851509,11.73800108,11.49762246,11.26201903,11.02265892,10.78664829,10.54288062,10.34206515,10.1478718,9.954784809,9.762137646,9.571765355,9.38299291,9.193582611,9.003335854,8.812214444,8.621139791,8.428127296,8.232709598,8.034641157,7.834193265,7.631252121,7.424792402,7.214598525,7.000515481,6.782549527,6.56132152,6.33661241,6.108247708,5.876508194,5.641788345,5.404609218,5.165714193,4.926155187,4.686406631,4.447095992,4.20889628,3.972784474,3.739607371,3.511126215,3.287732948,3.069944024,2.86154883,2.664901554,2.480603309,2.303777887,2.13454968,1.974478983,1.823396601,1.680071558,1.545295697,71.89707158,65.40951025,60.39000323,56.07177883,52.30707988,48.99339149,46.04901421,43.43069915,41.22677285,39.30077142,37.56286381,35.98632107,34.5363632,33.18149808,31.91317146,30.71553183,29.68333162,28.72214225,27.81834691,26.95974673,26.14854965,25.37402035,24.63298394,23.91710842,23.23069389,22.57289661,21.93021541,21.31037459,20.70257923,20.10949518,19.52961491,18.95767147,18.39676639,17.8429869,17.29543463,16.75674471,16.22146049,15.68864343,15.1616079,14.63811284,14.11787911,13.60007869,13.08550741,12.5754774,12.06989643,11.56987017,11.07554508,10.58828219,10.11047351,9.641325873,9.180870672,8.710765353,8.215781549,7.711138129,7.21253486,6.734111605,6.265363677,5.814583504,5.387281468,4.981337847
0.042,0.438,12,6360,2600,37,819.7461092,169.4607679,163.2194627,157.8966144,153.0621536,148.5605143,144.3021759,140.228105,136.2639415,132.662088,129.2091891,125.88657,122.668157,119.5315291,116.4526332,113.4588597,110.5593638,108.16832,105.8706006,103.6571725,101.4828609,99.35398227,97.28518952,95.23569315,93.19826303,91.17298172,89.1734626,87.17090517,85.1598811,83.13584051,81.095112,79.04524168,76.97801648,74.88515777,72.76441792,70.6147666,68.43676811,66.23195038,63.99956729,61.74973259,59.47677836,57.18471252,54.87850756,52.56428874,50.25339334,47.95590833,45.67065525,43.40509944,41.16694251,38.96383018,36.80356054,34.69347739,32.63874747,30.64552955,28.71979164,26.865772,25.08800708,23.37356831,21.70994362,20.12357072,18.61589463,10.02174587,9.815542154,9.655905739,9.509324392,9.365957799,9.222022863,9.075223194,8.922081711,8.780747169,8.638667002,8.495458694,8.350631226,8.20287032,8.051319866,7.900366891,7.752325823,7.636156245,7.522668549,7.411714284,7.299329694,7.186414369,7.074762528,6.960834654,6.844128568,6.724854616,6.604765984,6.481204238,6.353825233,6.222363892,6.086605185,5.947411947,5.804353056,5.656560008,5.503936412,5.346548012,5.184508079,5.018035993,4.847202888,4.673039818,4.495210937,4.314119618,4.130310908,3.944461029,3.757683728,3.570983627,3.384411588,3.198747238,3.014787314,2.83332528,2.655152275,2.48111324,2.31200656,2.148298629,1.990423857,1.838917769,1.694041801,1.558624251,1.435176105,1.319813531,1.212412203,57.20156583,52.87239775,49.90431098,47.39757556,45.15849266,43.11749739,41.23148567,39.46420523,37.87938725,36.40343906,35.02432421,33.72419238,32.49650369,31.32835929,30.2211052,29.18008208,28.31468027,27.49827168,26.72824959,25.99462379,25.2865611,24.61132018,23.96093814,23.32796617,22.7125096,22.11225769,21.52779155,20.95277167,20.38544368,19.8245208,19.2706909,18.72414256,18.17906732,17.63734665,17.09707104,16.55804343,16.02025207,15.48318858,14.94823763,14.41489115,13.88279212,13.35333997,12.82499766,12.30200371,11.78524066,11.27400076,10.76939729,10.27260349,9.784765735,9.307063883,8.84018153,8.383904674,7.939885132,7.509531579,7.093116361,6.691924281,6.287025532,5.86679805,5.447751936,5.041341256
0.0663,0.424,15,5450,2000,46,817.5762317,240.9851812,231.2611313,222.2326808,213.9072219,206.1591874,198.9045331,192.2073658,186.1646454,180.811382,175.7814429,171.1029011,166.5717645,162.2580078,158.0217791,153.8590843,149.7372903,146.2825127,142.9461482,139.7214223,136.5702746,133.4834577,130.4800113,127.5247851,124.608115,121.7206033,118.8691053,116.0374514,113.2140113,110.39272,107.5667948,104.7433868,101.907181,99.05291174,96.17751776,93.28018498,90.36085187,87.42174375,84.45798401,81.47168685,78.46570189,75.44418665,72.4122993,69.38041054,66.35326009,63.33666283,60.33788176,57.36665897,54.43264846,51.54859228,48.73245527,45.98236802,43.30405049,40.6980346,38.14079945,35.64116509,33.24513653,30.94630685,28.75152853,26.6623772,24.68519453,9.019690791,8.896006367,8.767743718,8.632666669,8.490838747,8.342738858,8.198650701,8.071318673,7.959978548,7.850945554,7.746636771,7.637283813,7.528171168,7.412832844,7.291531674,7.163388243,7.061213452,6.958079506,6.854669974,6.749062334,6.641223536,6.532270859,6.421261071,6.307534026,6.19093192,6.07203435,5.950479631,5.825466112,5.696945483,5.5647271,5.429225068,5.289993843,5.146836832,4.999699467,4.848518714,4.693458801,4.534823597,4.372608534,4.207030331,4.038422202,3.867201679,3.693875321,3.519135593,3.343543162,3.167831565,2.992915211,2.819293091,2.647543233,2.478704401,2.313854797,2.152908889,1.99670827,1.846902311,1.708812117,1.582396056,1.461345687,1.347549047,1.240515541,1.140323895,1.046106913,69.96607737,65.2527079,61.11626809,57.44991759,54.17130237,51.21982687,48.57521403,46.2469124,44.26552672,42.46291903,40.82651519,39.30967704,37.89564798,36.55895953,35.281379,34.05589276,33.01373562,32.02554837,31.08676109,30.19617798,29.33583899,28.51765569,27.72660172,26.96367507,26.22297288,25.50691769,24.80604033,24.12334532,23.4536879,22.79513802,22.14841084,21.51132402,20.88310248,20.25835844,19.63660202,19.02124599,18.41056428,17.8033794,17.1989036,16.59710544,15.99820528,15.40258622,14.81175887,14.22628758,13.64534524,13.0683608,12.49763879,11.93486234,11.38174898,10.84128122,10.31314655,9.796939917,9.284038136,8.743701229,8.185309384,7.644179991,7.117114257,6.608913152,6.120092847,5.656178723
0.0627,0.406,13,5650,2700,30,814.1883116,166.5378021,162.5505475,158.7763293,155.2753586,151.9783332,148.8437577,145.8188858,142.8338836,140.1543492,137.5704099,135.0588829,132.5982521,130.1632043,127.7290425,125.2653541,122.7426296,120.7615063,118.8446758,116.9954783,115.155288,113.3160584,111.5140456,109.6982799,107.8620862,105.999705,104.1131134,102.2083581,100.2605523,98.26574622,96.2192656,94.11747324,91.95743716,89.74071638,87.47258917,85.1426799,82.74815788,80.29029232,77.77143988,75.19519667,72.566693,69.89076091,67.17442256,64.44096039,61.69057614,58.92778633,56.16388033,53.40848493,50.67232943,47.96616844,45.30078061,42.68662696,40.13333722,37.65025423,35.24496839,32.9250698,30.69648195,28.56367098,26.53001396,24.59802901,22.78113202,2.294660623,2.323253063,2.353049204,2.376276471,2.392766383,2.40327422,2.408337621,2.407749678,2.407012729,2.403246716,2.396644909,2.38725168,2.374974159,2.359605639,2.340850761,2.318203121,2.304547012,2.290756654,2.277352983,2.262535416,2.246145765,2.22956539,2.211277716,2.19110287,2.168932147,2.144910825,2.119425473,2.091661294,2.061498273,2.02886419,1.99368361,1.955903891,1.915642115,1.873098629,1.827930211,1.780104697,1.729681358,1.676755818,1.621471607,1.563987866,1.50447862,1.44318787,1.380759452,1.317271203,1.252914419,1.188057183,1.123034882,1.058159799,0.993758985,0.930179951,0.867742719,0.806762204,0.747503708,0.690285327,0.63521657,0.582469056,0.532261616,0.484686673,0.43978504,0.399709368,50.07972926,48.03425909,46.18581683,44.508772,42.97062085,41.54692709,40.21489427,38.94875924,37.81447598,36.747527,35.73771357,34.77548649,33.85140941,32.95638458,32.08155868,31.21625284,30.50646995,29.83591844,29.20196052,28.59301154,27.99595719,27.41870354,26.85575373,26.29821036,25.7441366,25.19330072,24.64731133,24.1025392,23.55481244,23.0030505,22.44615455,21.88328666,21.31452238,20.74101682,20.16150042,19.57377207,18.97786814,18.37410692,17.76340328,17.14554363,16.52237506,15.89475161,15.26743305,14.6400563,14.01320996,13.38889043,12.76896153,12.15526339,11.54970893,10.95421924,10.37070377,9.800906699,9.246557879,8.709060662,8.189845021,7.689971292,7.210263366,6.751214914,6.313457437,5.900178363
